ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100149430,10021422,275640,Kirchstrasse,16,6060 Sarnen,1407,OW,real,15.11.2024,2661091.541,1194066.654
100149431,10021422,275641,Kirchstrasse,14b,6060 Sarnen,1407,OW,real,15.11.2024,2661110.727,1194083.481
100149432,10021422,275643,Kirchstrasse,17,6060 Sarnen,1407,OW,real,13.02.2025,2661159.837,1194086.052
100149434,10021422,275647,Kirchstrasse,6a,6060 Sarnen,1407,OW,real,15.11.2024,2661263.324,1194182.06
100149435,10021422,275649,Kirchstrasse,7b,6060 Sarnen,1407,OW,real,15.11.2024,2661227.483,1194085.013
100149436,10021422,275650,Kirchstrasse,7c,6060 Sarnen,1407,OW,real,15.11.2024,2661210.625,1194068.861
100149437,10021422,275651,Kirchstrasse,7d,6060 Sarnen,1407,OW,real,15.11.2024,2661189.625,1194051.861
100149438,10021422,275652,Kirchstrasse,13,6060 Sarnen,1407,OW,real,15.11.2024,2661208.999,1194114.266
100149439,10021422,275653,Kirchstrasse,5,6060 Sarnen,1407,OW,real,15.11.2024,2661308.772,1194162.105
100149440,10021422,275656,Kirchstrasse,1,6060 Sarnen,1407,OW,real,15.11.2024,2661411.909,1194202.081
100149441,10106177,275658,Bitzighoferstrasse,1,6060 Sarnen,1407,OW,real,15.11.2024,2661596.045,1194889.337
100149456,10091622,275689,Terrassenstrasse,3,6060 Sarnen,1407,OW,real,15.11.2024,2661427.156,1194999.295
100149457,10091622,275690,Terrassenstrasse,4,6060 Sarnen,1407,OW,real,25.06.2025,2661420.199,1194998
100149458,10091622,275694,Terrassenstrasse,8,6060 Sarnen,1407,OW,real,15.11.2024,2661445.642,1195062.786
100149459,10091622,275696,Terrassenstrasse,10,6060 Sarnen,1407,OW,real,15.11.2024,2661428.689,1195059.792
100149460,10145995,275666,Eiweg,21,6060 Sarnen,1407,OW,real,15.11.2024,2661449.22,1194687.161
100149461,10145995,275667,Eiweg,23,6060 Sarnen,1407,OW,real,15.11.2024,2661438.584,1194661.593
100149462,10145995,275668,Eiweg,25,6060 Sarnen,1407,OW,real,15.11.2024,2661466.013,1194649.763
100149463,10145995,275669,Eiweg,27,6060 Sarnen,1407,OW,real,15.11.2024,2661425.686,1194584.205
100149464,10069988,275671,Jordanstrasse,12,6060 Sarnen,1407,OW,real,15.11.2024,2661475.645,1194381.516
100149465,10069988,275672,Jordanstrasse,11,6060 Sarnen,1407,OW,real,15.11.2024,2661464.796,1194351.707
100149466,10069988,275673,Jordanstrasse,7,6060 Sarnen,1407,OW,real,15.11.2024,2661458.542,1194328.832
100149467,10069988,275674,Jordanstrasse,5,6060 Sarnen,1407,OW,real,15.11.2024,2661465.035,1194305.332
100149468,10069988,275675,Jordanstrasse,1,6060 Sarnen,1407,OW,real,15.11.2024,2661447.72,1194247.195
100149469,10070646,275676,Landenbergstrasse,2,6060 Sarnen,1407,OW,real,15.11.2024,2661430.156,1194233.477
100149471,10121548,275680,Sonnmattstrasse,4,6060 Sarnen,1407,OW,real,21.05.2025,2661507.71,1195027.144
100149472,10121548,275681,Sonnmattstrasse,7,6060 Sarnen,1407,OW,real,15.11.2024,2661512.108,1194987.615
100149473,10121548,275682,Sonnmattstrasse,9,6060 Sarnen,1407,OW,real,15.11.2024,2661506.67,1194987.417
100149474,10184183,275430,Giglenstrasse,21,6060 Sarnen,1407,OW,real,15.11.2024,2660766.525,1193719.586
100149475,10184183,275431,Giglenstrasse,11,6060 Sarnen,1407,OW,real,15.11.2024,2660856.682,1193791.151
100149476,10070674,275436,Ziegelhüttenstrasse,3a,6060 Sarnen,1407,OW,real,15.11.2024,2660859.564,1193438.995
100149477,10070674,275441,Ziegelhüttenstrasse,5c,6060 Sarnen,1407,OW,real,15.11.2024,2660823.615,1193393.859
100149478,10070674,275442,Ziegelhüttenstrasse,7a,6060 Sarnen,1407,OW,real,15.11.2024,2660798.616,1193429.859
100149479,10070674,275445,Ziegelhüttenstrasse,13,6060 Sarnen,1407,OW,real,15.11.2024,2660828.882,1193560.676
100149480,10070674,275446,Ziegelhüttenstrasse,15,6060 Sarnen,1407,OW,real,15.11.2024,2660829.617,1193587.86
100149481,10070674,275448,Ziegelhüttenstrasse,4,6060 Sarnen,1407,OW,real,15.11.2024,2660848.958,1193491.198
100149482,10070674,275450,Ziegelhüttenstrasse,8,6060 Sarnen,1407,OW,real,15.11.2024,2660862.265,1193538.501
100149483,10091611,275455,Goldmattstrasse,8b,6060 Sarnen,1407,OW,real,15.11.2024,2660848.821,1193633.71
100149485,10091611,275459,Goldmattstrasse,14a,6060 Sarnen,1407,OW,real,15.11.2024,2660870.617,1193513.86
100149486,10091611,275460,Goldmattstrasse,16,6060 Sarnen,1407,OW,real,15.11.2024,2660893.337,1193491.19
100149487,10052439,275461,Wilerstrasse,4,6060 Sarnen,1407,OW,real,15.11.2024,2660903.954,1193782.931
