ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103464706,10010765,192012087,Hinterdorfstrasse,7.4,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663562,1198987
103464708,10071253,192012089,Hintermattli,1.4,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661394,1198598
103464710,10071253,192012091,Hintermattli,1.5,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661398,1198610
103464713,10071253,192012094,Hintermattli,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661438,1198635
103464715,10071253,192012096,Hintermattli,1.2,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2661402,1198629
103464716,10071253,192012097,Hintermattli,1.3,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2661439,1198637
103464717,10010767,192012098,Hostatt,6.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661448,1198758
103464718,10010767,192012099,Hostatt,6.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661462,1198763
103464720,10010767,192012101,Hostatt,4.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661584,1198755
103464723,10110569,192012104,Hostettlistrasse,11.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662545,1199309
103464724,10010454,192012105,Niederstad,26.1,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2664600,1201560
103464742,10010454,192012121,Niederstad,26.2,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664604,1201580
103464745,10130532,192012124,Hostett,5.5,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661365,1198742
103464747,10130532,192012126,Hostett,13.1,6055 Alpnach Dorf,1401,OW,real,True,03.12.2024,2662528,1199245
103464748,10010767,192012127,Hostatt,2.5,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661675,1198748
103464749,10130532,192012128,Hostett,1.1,6055 Alpnach Dorf,1401,OW,real,True,29.11.2024,2662983,1199620
103464754,10145990,192012132,Sattelstrasse,2.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662489,1199354
103464760,10145990,192012136,Sattelstrasse,2.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662471,1199343
103464767,10110569,192012142,Hostettlistrasse,10.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662709,1199332
103464769,10110569,192012144,Hostettlistrasse,9.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662584,1199317
103464770,10110569,192012145,Hostettlistrasse,16.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662681,1199368
103464772,10110569,192012147,Hostettlistrasse,16.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662673,1199343
103464773,10110569,192012148,Hostettlistrasse,22.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662587,1199397
103464774,10110569,192012149,Hostettlistrasse,4.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662692,1199394
103464777,10105896,192012152,Industriestrasse,11,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663825,1198993
103464780,10105896,192012154,Industriestrasse,3.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663830,1199174
103464793,10010452,192012161,Kleinmattweg,11.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2663352,1199778
103464794,10192137,192012162,Klostermatte,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662902,1199480
103464795,10192137,192012163,Klostermatte,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662844,1199498
103464798,10071251,192012166,Grunderbergstrasse,15.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2662968,1199519
103464856,10010769,192012207,Kreuzästi,2.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662938,1198261
103464858,10010769,192012209,Kreuzästi,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663012,1198290
103464861,10010769,192012211,Kreuzästi,4.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2662678,1198376
103464866,10010771,192012215,Laubligenstrasse,8.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2663183,1198648
103464867,10010771,192012216,Laubligenstrasse,11.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663096,1198671
103464868,10010771,192012217,Laubligenstrasse,12.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2663143,1198622
103464870,10192192,192012219,Lindenmattli,6.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661935,1198364
103464872,10192192,192012221,Lindenmattli,6.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2661929,1198347
103464878,10192192,192012227,Lindenmattli,3.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2661989,1198351
103464880,10071255,192012229,Lochmattli,1.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2663457,1200212
103464885,10071256,192012234,Moosmatt,1.1,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2660189,1198610
103464886,10071256,192012235,Moosmatt,1.2,6055 Alpnach Dorf,1401,OW,real,False,23.07.2024,2660227,1198603
103464887,10010773,192012236,Neumatt,3.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2664086,1199754
103464894,10010773,192012243,Neumatt,6.1,6055 Alpnach Dorf,1401,OW,real,False,19.11.2024,2664148,1199795
103464896,10010454,192012245,Niederstad,5a.1,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2665069,1201725
103464899,10010454,192012248,Niederstad,11.1,6053 Alpnachstad,1401,OW,real,False,19.11.2024,2664951,1201695
103464900,10010454,192012249,Niederstad,11.2,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664937,1201677
103464901,10010454,192012250,Niederstad,9.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2664962,1201678
103464902,10010454,192012251,Niederstad,9.2,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665013,1201689
103464907,10010454,192012254,Niederstad,5.1,6053 Alpnachstad,1401,OW,real,False,23.07.2024,2665081,1201729
