ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103021680,10081165,504062597,Gotthardstrasse,201.1,6473 Silenen,1216,UR,real,23.07.2024,2694072.473,1182564.934
103021681,10081165,504062596,Gotthardstrasse,201.2,6473 Silenen,1216,UR,real,23.07.2024,2694048.169,1182577.769
103021682,10081165,504062595,Gotthardstrasse,201.3,6473 Silenen,1216,UR,real,23.07.2024,2694053.568,1182591.82
103021683,10081165,504062594,Gotthardstrasse,201.4,6473 Silenen,1216,UR,real,23.07.2024,2694072.611,1182605.906
103021684,10081165,504062593,Gotthardstrasse,203.1,6473 Silenen,1216,UR,real,23.07.2024,2694038.721,1182521.399
103021685,10081165,504062592,Gotthardstrasse,203.2,6473 Silenen,1216,UR,real,23.07.2024,2694047.767,1182509.625
103021686,10066720,504062413,Neuengaden,9.2,6473 Silenen,1216,UR,real,23.07.2024,2693969.919,1183276.203
103021687,10066720,504062412,Neuengaden,9.3,6473 Silenen,1216,UR,real,23.07.2024,2693938.255,1183270.317
103021688,10177702,504063664,Raindli,11.1,6474 Amsteg,1216,UR,real,23.07.2024,2694148.053,1180697.246
103021689,10177702,504063663,Raindli,13.1,6474 Amsteg,1216,UR,real,23.07.2024,2694169.255,1180712.733
103021690,10177702,504063662,Raindli,17.1,6474 Amsteg,1216,UR,real,23.07.2024,2694186.234,1180711.027
103021691,10177702,504063661,Raindli,7.1,6474 Amsteg,1216,UR,real,23.07.2024,2694141.705,1180753.973
103021692,10081170,504062883,Ried,1.1,6476 Intschi,1216,UR,real,23.07.2024,2693561.019,1179723.222
103021693,10112673,504063659,Acherli,1a.1,6475 Bristen,1216,UR,real,23.07.2024,2697496.236,1180272.279
103031813,10252493,191954058,Turmmatte,,6493 Hospental,1210,UR,real,23.07.2024,2686405.98,1163668.52
103038933,10111615,191954525,Gotthardstrasse,199,6487 Göschenen,1208,UR,real,15.11.2024,2688002.833,1169032.473
103038939,10111615,191954531,Gotthardstrasse,215c,6487 Göschenen,1208,UR,real,15.11.2024,2687972.673,1169005.159
103038991,10088120,191954582,Reussstrasse,7a,6468 Attinghausen,1203,UR,real,15.11.2024,2690962.465,1191008.828
103038992,10088120,191954583,Reussstrasse,7b,6468 Attinghausen,1203,UR,real,15.11.2024,2690960.404,1191008.447
103045516,10155785,191954886,Heulegi,1.2,6461 Isenthal,1211,UR,real,23.07.2024,2685067,1194436
103045525,10146423,191954895,Chleinwäldli,1.1,6461 Isenthal,1211,UR,real,23.07.2024,2683021,1195969
103045545,10068136,191954914,Grosstalstrasse,5.3,6461 Isenthal,1211,UR,real,23.07.2024,2683774,1195483
103048557,10171916,191955258,Dorfstrasse,96,6377 Seelisberg,1215,UR,real,23.07.2024,2687494.16,1203641.502
103048562,10109477,191955263,Bitzistrasse,14,6377 Seelisberg,1215,UR,real,15.11.2024,2686529.808,1202194.575
103048570,10174313,191955271,Untere Buechistrasse,2,6377 Seelisberg,1215,UR,real,15.11.2024,2686450.236,1203730.714
103048573,10174313,191955274,Untere Buechistrasse,4,6377 Seelisberg,1215,UR,real,15.11.2024,2686459.188,1203739.293
103073102,10019906,191957295,Furkastrasse,3,6493 Hospental,1210,UR,real,23.07.2024,2686315.6,1163563.499
103073637,10019907,191957306,Hofacher,3.2,6493 Hospental,1210,UR,real,23.07.2024,2686582.2,1164056.499
103075947,10113879,191957352,Oberalpstrasse,67,6490 Andermatt,1202,UR,real,15.11.2024,2689042.231,1165637.659
103076924,10198586,191957368,Ritomgasse,2,6490 Andermatt,1202,UR,real,10.04.2025,2688179.988,1166128.204
103078511,10201588,191957580,Bielstrasse,10a,6464 Spiringen,1218,UR,real,15.11.2024,2697395.325,1195336.211
