ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
102953520,10018085,502088264,Bleichestrasse,47.3,8750 Glarus,1632,GL,planned,False,23.07.2024,2723106,1211054
102953521,10090714,502088381,Dörflistrasse,6.3,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724240,1211429
102953522,10019223,502088050,Käsern,7.1,8750 Klöntal,1632,GL,planned,False,23.07.2024,2714242,1206054
102953523,10057171,502088216,Buchholzstrasse,65a.3,8750 Glarus,1632,GL,planned,False,23.07.2024,2723359,1212323
102953524,10090714,502088387,Dörflistrasse,6.4,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724237,1211438
102953525,10021225,502087848,Ennetbachstrasse,17.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722738,1213444
102953526,10122685,502087922,Kreuzbühlstrasse,19.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722842,1213693
102953527,10021225,502087978,Ennetbachstrasse,13.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2722796,1213447
102953528,10238593,502088302,Mattstrasse,7d.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724855,1210126
102953529,10090714,502088391,Dörflistrasse,23a.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724265,1211604
102953530,10019223,502088055,Käsern,4.1,8750 Klöntal,1632,GL,planned,False,23.07.2024,2714218,1206012
102953531,10057171,502088239,Buchholzstrasse,60.2,8750 Glarus,1632,GL,planned,False,23.07.2024,2723491,1212350
102953532,10074626,502088263,Bolengasse,9.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723704,1211062
102953533,10183893,502088375,Fenzgasse,10.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724313,1211329
102953534,10019223,502088057,Käsern,2.1,8750 Klöntal,1632,GL,planned,False,23.07.2024,2714195,1206024
102953535,10021225,502087983,Ennetbachstrasse,15b.3,8754 Netstal,1632,GL,planned,False,23.07.2024,2722720,1213373
102953536,10128756,502087871,Breite,12.2,8754 Netstal,1632,GL,planned,False,23.07.2024,2722618,1214724
102953537,10109143,502088346,Fronacher,26.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724980,1210385
102953538,10088889,502087801,Kublihoschet,11.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723044,1213064
102953539,10018086,502087738,Burgstrasse,39,8750 Glarus,1632,GL,real,True,23.07.2024,2723827,1211355
102953540,10238593,502088421,Mattstrasse,5.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724812,1210152
102953541,10090717,502088332,Gerbistrasse,6.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2723924,1211864
102953542,10019223,502088059,Käsern,4.2,8750 Klöntal,1632,GL,planned,False,23.07.2024,2714214,1205986
