ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103475218,10055963,502365295,Schachenweg,28e,4528 Zuchwil,2534,SO,real,15.11.2024,2610077.929,1228229.473
103475219,10016656,502365353,Narzissenweg,50a,4528 Zuchwil,2534,SO,real,15.11.2024,2609660.303,1228542.237
103475220,10066432,502365409,Langfeldstrasse,30a,4528 Zuchwil,2534,SO,real,15.11.2024,2610145.031,1227971.01
103475221,10091209,502365344,Nordsüdstrasse,3a,4528 Zuchwil,2534,SO,real,15.11.2024,2609142.501,1228525.982
103475222,10115309,502365511,Engiweg,6a,4528 Zuchwil,2534,SO,real,15.11.2024,2608402.165,1227264.272
103475223,10016664,502365240,Veilchenweg,30a,4528 Zuchwil,2534,SO,real,15.11.2024,2609411.061,1228585.402
103475224,10066432,502365408,Langfeldstrasse,32,4528 Zuchwil,2534,SO,real,15.11.2024,2610083.943,1228067.38
103475225,10055963,502365294,Schachenweg,30,4528 Zuchwil,2534,SO,real,15.11.2024,2610080.607,1228339.212
103475226,10181582,502365694,Nelkenweg,3.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609353.74,1228501.63
103475227,10091831,502365455,Hauptstrasse,36a,4528 Zuchwil,2534,SO,real,15.11.2024,2608922.597,1227992.986
103475228,10066432,502365407,Langfeldstrasse,32a,4528 Zuchwil,2534,SO,real,15.11.2024,2610030.896,1227974.031
103475229,10091831,502365454,Hauptstrasse,37a,4528 Zuchwil,2534,SO,real,15.11.2024,2608570.875,1227988.259
103475230,10016657,502365693,Oberes Emmenholz,58.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609974.814,1229152.012
103475231,10115309,502365750,Engiweg,7.1,4528 Zuchwil,2534,SO,real,15.11.2024,2608340.13,1227367.61
103475232,10066432,502365406,Langfeldstrasse,4a,4528 Zuchwil,2534,SO,real,15.11.2024,2609557.967,1228134.354
103475233,10111351,502365336,Pisoniweg,11a,4528 Zuchwil,2534,SO,real,15.11.2024,2608776.746,1228077.681
103475234,10016657,502365343,Oberes Emmenholz,60,4528 Zuchwil,2534,SO,real,15.11.2024,2609964.185,1228982.021
103475235,10055963,502365293,Schachenweg,40,4528 Zuchwil,2534,SO,real,15.11.2024,2610381.87,1228468.269
103475236,10066432,502365405,Langfeldstrasse,6a,4528 Zuchwil,2534,SO,real,15.11.2024,2609564.356,1228151.826
103475237,10016665,502365223,Widistrasse,25,4528 Zuchwil,2534,SO,real,15.11.2024,2608881.335,1229005.784
103475238,10016657,502365692,Oberes Emmenholz,60.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609958.289,1228968.682
103475239,10121128,502365510,Erlenweg,10a,4528 Zuchwil,2534,SO,real,15.11.2024,2608547.347,1227342.078
103475240,10016654,502365404,Langfeldweg,11a,4528 Zuchwil,2534,SO,real,15.11.2024,2610241.395,1227911.898
103475241,10016651,502365443,Industriestrasse,15a,4528 Zuchwil,2534,SO,real,15.11.2024,2609259.469,1228625.428
103475242,10091831,502365735,Hauptstrasse,4.1,4528 Zuchwil,2534,SO,real,15.11.2024,2608232.941,1227958.581
103475243,10055963,502365678,Schachenweg,7.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609611.665,1228307.874
103475244,10016654,502365403,Langfeldweg,13a,4528 Zuchwil,2534,SO,real,15.11.2024,2610225.967,1227921.639
103475245,10181580,502365544,Drosselweg,27a,4528 Zuchwil,2534,SO,real,15.11.2024,2609237.041,1228942.28
103475246,10181583,502365232,Waldeggstrasse,3a,4528 Zuchwil,2534,SO,real,15.11.2024,2610540.021,1227597.252
103475247,10121128,502365509,Erlenweg,11a,4528 Zuchwil,2534,SO,real,15.11.2024,2608556.939,1227301.827
103475248,10016654,502365402,Langfeldweg,15a,4528 Zuchwil,2534,SO,real,15.11.2024,2610200.345,1227943.902
103475249,10016657,502365342,Oberes Emmenholz,62,4528 Zuchwil,2534,SO,real,15.11.2024,2609997.936,1228941.408
103475250,10055966,502365218,Winkelweg,6a,4528 Zuchwil,2534,SO,real,15.11.2024,2608992.059,1227956.062
103475251,10121128,502365508,Erlenweg,16a,4528 Zuchwil,2534,SO,real,15.11.2024,2608490.071,1227290.988
103475252,10016654,502365401,Langfeldweg,17a,4528 Zuchwil,2534,SO,real,15.11.2024,2610181.197,1227950.957
103475253,10091207,502365434,Innerfeldstrasse,5c,4528 Zuchwil,2534,SO,real,15.11.2024,2609476.15,1227883.399
103475254,10091831,502365453,Hauptstrasse,43,4528 Zuchwil,2534,SO,real,15.11.2024,2608644.65,1228014.984
103475255,10115311,502365654,Zeisigweg,6.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609120.867,1228692.794
103475256,10181583,502365231,Waldeggstrasse,43,4528 Zuchwil,2534,SO,real,15.11.2024,2610154.453,1227622.992
103475257,10066436,502365249,Unterfeldstrasse,7a,4528 Zuchwil,2534,SO,real,15.11.2024,2609187.23,1228792.518
103475258,10016656,502365350,Narzissenweg,56a,4528 Zuchwil,2534,SO,real,15.11.2024,2609667.625,1228511.759
103475276,10092117,192016369,Schöpferstrasse,7b,4533 Riedholz,2554,SO,real,27.09.2025,2610402.946,1231697.733
103475279,10089826,192016372,Badstrasse,4,4573 Lohn-Ammannsegg,2526,SO,real,29.10.2025,2607254.414,1224818.933
103475398,10176047,192016376,Schachenmattstrasse,10a,4573 Lohn-Ammannsegg,2526,SO,real,15.11.2024,2607428.572,1224742.812
103475743,10024486,192016398,Alte Hofstetterstrasse,4,4112 Flüh,2476,SO,real,15.11.2024,2604555.788,1259600.108
103475751,10022442,192016405,Bernstrasse,5,4573 Lohn-Ammannsegg,2526,SO,real,02.12.2025,2607586.282,1224779.073
103475818,10022419,192016470,Poststrasse,12a,4557 Horriwil,2523,SO,real,15.11.2024,2613996.042,1225843.2
103475823,10026235,192016475,Laufenstrasse,,4245 Kleinlützel,2619,SO,planned,26.06.2026,2598088,1252904.875
103475825,10022420,192016477,Rosenweg,3a,4557 Horriwil,2523,SO,real,15.11.2024,2614244.167,1225648.388
103475826,10026235,192016478,Laufenstrasse,,4245 Kleinlützel,2619,SO,planned,23.07.2024,2598088,1252904.875
103475904,10128093,192016547,Eichmattweg,9a,4562 Biberist,2513,SO,real,15.11.2024,2610010.891,1225297.248
103476081,10057746,192016612,Jurastrasse,,4616 Kappel SO,2580,SO,real,19.11.2024,2630812,1241558
103479073,10181579,192016708,Bahnweg,39bd,4528 Zuchwil,2534,SO,real,19.03.2026,2608525.826,1228160.508
103479076,10016645,192016711,Emmenholzweg,18,4528 Zuchwil,2534,SO,real,29.04.2025,2609162.588,1229013.642
103479085,10128602,192016720,Bahnhofstrasse,296,4574 Nennigkofen,2464,SO,real,02.04.2025,2604130,1226460.375
103479093,10091154,192016728,Florastrasse,28a,4563 Gerlafingen,2519,SO,real,24.10.2025,2610052.343,1223994.014
103479094,10183584,192016729,Dammstrasse,2,4528 Zuchwil,2534,SO,real,15.11.2024,2608824.332,1228207.18
103479149,10212649,192016778,Ländiweg,1,4600 Olten,2581,SO,real,15.11.2024,2635315.62,1244487.563
103479153,10115319,192016782,Girardstrasse,1,2540 Grenchen,2546,SO,planned,23.07.2024,2597027.308,1226861.264
103479161,10115319,192016782,Girardstrasse,3,2540 Grenchen,2546,SO,planned,23.07.2024,2597029.429,1226841.382
103479173,10115319,192016782,Girardstrasse,5,2540 Grenchen,2546,SO,planned,23.07.2024,2597038.745,1226818.117
103479176,10115319,192016782,Girardstrasse,7,2540 Grenchen,2546,SO,planned,23.07.2024,2597050.248,1226803.752
103479182,10058712,192016806,Rain,11b,4616 Kappel SO,2580,SO,real,15.11.2024,2631006.47,1241203.211
