ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240116,10046610,475803,Säntisweg,1,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2687861,1281921
100240117,10017874,475806,Neubergstrasse,7,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2687950,1282090
100240118,10074400,475808,Hardstrasse,3,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2687982,1282122
100240119,10046612,475810,Zollstrasse,14,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688001,1282064
100240120,10046612,475811,Zollstrasse,16,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2687986,1282058
100240121,10046612,475812,Zollstrasse,18,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2687973,1282041
100240122,10046612,475813,Zollstrasse,20,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2687964,1282031
100240123,10046612,475814,Zollstrasse,22,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2687955,1282019
100240124,10017847,474269,Underes Ätzisloo,189,8232 Merishausen,2936,SH,real,True,12.04.2024,2685096,1291677
100240125,10017847,474270,Underes Ätzisloo,205,8232 Merishausen,2936,SH,real,True,12.04.2024,2684993,1291634
100240126,10046611,474272,Wüscherstrasse,7,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688816,1281705
100240127,10017881,474274,Schulstrasse,2,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688805,1281767
100240128,10017881,474275,Schulstrasse,4,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688823,1281755
100240129,10017881,474276,Schulstrasse,6,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688837,1281740
100240130,10186343,474278,Rheingoldstrasse,18,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688795,1281748
100240131,10186343,474279,Rheingoldstrasse,14a,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688780,1281704
100240132,10186343,474280,Rheingoldstrasse,14,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688754,1281739
100240133,10046611,474281,Wüscherstrasse,6,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688797,1281639
100240134,10046611,474283,Wüscherstrasse,10,8212 Neuhausen am Rheinfall,2937,SH,real,True,12.04.2024,2688836,1281672
100240135,10031594,482725,Badischhof,166,8262 Ramsen,2963,SH,real,True,12.04.2024,2702853,1285074
100240136,10031594,482728,Badischhof,165,8262 Ramsen,2963,SH,real,True,12.04.2024,2702832,1285054
100240137,10031600,482729,Im Gässli,169,8262 Ramsen,2963,SH,real,True,12.04.2024,2702820,1285079
100240138,10031612,482732,Wisliweg,245,8262 Ramsen,2963,SH,real,True,12.04.2024,2703166,1285250
100240139,10071978,482735,Sonnenstrasse,271,8262 Ramsen,2963,SH,real,True,12.04.2024,2703087,1284964
100240140,10031597,482736,Buttelestrasse,221,8262 Ramsen,2963,SH,real,True,12.04.2024,2703126,1285263
100240141,10071691,482737,Hauptstrasse,260,8262 Ramsen,2963,SH,real,True,12.04.2024,2702950,1284967
100240142,10031606,482738,Schulweg,232,8262 Ramsen,2963,SH,real,True,12.04.2024,2702955,1285148
100240145,10071691,482740,Hauptstrasse,268,8262 Ramsen,2963,SH,real,True,12.04.2024,2703035,1284966
100240146,10087217,482742,Ankerstrasse,267,8262 Ramsen,2963,SH,real,True,12.04.2024,2703034,1284987
100240147,10071691,482744,Hauptstrasse,270,8262 Ramsen,2963,SH,real,True,12.04.2024,2703056,1284973
100240148,10031597,482745,Buttelestrasse,235,8262 Ramsen,2963,SH,real,True,12.04.2024,2702925,1285177
100240149,10031604,482747,Pfarrhofweg,241b,8262 Ramsen,2963,SH,real,True,12.04.2024,2702965,1285062
100240150,10071691,482750,Hauptstrasse,263,8262 Ramsen,2963,SH,real,True,12.04.2024,2702985,1284974
100240151,10071691,482751,Hauptstrasse,253,8262 Ramsen,2963,SH,real,True,12.04.2024,2702918,1284992
100240152,10031606,482752,Schulweg,229,8262 Ramsen,2963,SH,real,True,12.04.2024,2703002,1285037
100240154,10071691,482754,Hauptstrasse,258,8262 Ramsen,2963,SH,real,True,12.04.2024,2702942,1285014
100240155,10071691,482755,Hauptstrasse,255,8262 Ramsen,2963,SH,real,True,12.04.2024,2702928,1285001
100240156,10087217,482757,Ankerstrasse,223,8262 Ramsen,2963,SH,real,True,12.04.2024,2703063,1285065
100240157,10087217,482759,Ankerstrasse,294,8262 Ramsen,2963,SH,real,True,12.04.2024,2703086,1285185
100240158,10031606,482760,Schulweg,227,8262 Ramsen,2963,SH,real,True,12.04.2024,2703021,1285015
100240159,10071691,482761,Hauptstrasse,248,8262 Ramsen,2963,SH,real,True,12.04.2024,2702913,1285032
100240160,10031597,482762,Buttelestrasse,335,8262 Ramsen,2963,SH,real,True,12.04.2024,2703016,1285233
100240161,10087217,482763,Ankerstrasse,225,8262 Ramsen,2963,SH,real,True,12.04.2024,2703024,1285065
100240162,10031604,482765,Pfarrhofweg,247,8262 Ramsen,2963,SH,real,True,12.04.2024,2702943,1285033
100240163,10071694,482766,Oberdorf,185,8262 Ramsen,2963,SH,real,True,12.04.2024,2702765,1285149
100240164,10087226,482767,Wiesholz,34,8262 Ramsen,2963,SH,real,True,12.04.2024,2704822,1285288
100240165,10031605,482771,Roseneggstrasse,465,8262 Ramsen,2963,SH,real,True,12.04.2024,2703599,1285245
100240166,10031605,482772,Roseneggstrasse,458,8262 Ramsen,2963,SH,real,True,12.04.2024,2703597,1285214
100240167,10071978,482775,Sonnenstrasse,400,8262 Ramsen,2963,SH,real,True,12.04.2024,2703598,1285106
100240169,10071978,482780,Sonnenstrasse,435,8262 Ramsen,2963,SH,real,True,12.04.2024,2703702,1285183
100240170,10031603,482781,Moskau,303,8262 Ramsen,2963,SH,real,True,12.04.2024,2703767,1285228
100240171,10031603,482785,Moskau,296,8262 Ramsen,2963,SH,real,True,12.04.2024,2703800,1285374
100240172,10031603,482786,Moskau,59,8262 Ramsen,2963,SH,real,True,12.04.2024,2703811,1285406
100240173,10031603,482787,Moskau,60,8262 Ramsen,2963,SH,real,True,12.04.2024,2703828,1285434
100240174,10031603,482788,Moskau,304,8262 Ramsen,2963,SH,real,True,12.04.2024,2703849,1285459
100240176,10121177,482790,Härdlistrasse,322,8262 Ramsen,2963,SH,real,True,12.04.2024,2703752,1285475
100240179,10031603,482794,Moskau,313,8262 Ramsen,2963,SH,real,True,12.04.2024,2703779,1285386
100240180,10031603,482795,Moskau,312,8262 Ramsen,2963,SH,real,True,12.04.2024,2703770,1285351
100240181,10031603,482796,Moskau,292,8262 Ramsen,2963,SH,real,True,12.04.2024,2703704,1285329
100240182,10113215,482798,Petersburg,56,8262 Ramsen,2963,SH,real,True,12.04.2024,2703716,1285038
100240183,10087227,482799,Wilerstrasse,84a,8262 Ramsen,2963,SH,real,True,12.04.2024,2703132,1284810
100240184,10087227,482800,Wilerstrasse,84,8262 Ramsen,2963,SH,real,True,12.04.2024,2703121,1284829
100240185,10087220,482801,Hinterdorf,85,8262 Ramsen,2963,SH,real,True,12.04.2024,2703111,1284862
100240186,10087220,482803,Hinterdorf,109,8262 Ramsen,2963,SH,real,True,12.04.2024,2703105,1284876
100240187,10087220,482804,Hinterdorf,87,8262 Ramsen,2963,SH,real,True,12.04.2024,2703097,1284893
100240188,10071691,482805,Hauptstrasse,88,8262 Ramsen,2963,SH,real,True,12.04.2024,2703070,1284944
100240189,10071691,482806,Hauptstrasse,89,8262 Ramsen,2963,SH,real,True,12.04.2024,2703051,1284949
100240190,10031601,482807,Ledergasse,91,8262 Ramsen,2963,SH,real,True,12.04.2024,2703026,1284938
100240191,10031601,482808,Ledergasse,92,8262 Ramsen,2963,SH,real,True,12.04.2024,2703037,1284905
