ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101864652,10022799,245060680,Rebgasse,5,4153 Reinach BL,2773,BL,real,15.11.2024,2611326.288,1260396.566
101864653,10027575,245060681,Erlistrasse,3,4402 Frenkendorf,2824,BL,real,15.11.2024,2620531.022,1261672.026
101864655,10024086,245060685,Delsbergstrasse,9,4253 Liesberg,2788,BL,real,15.11.2024,2599885.198,1249496.53
101864656,10087683,245060691,Oberwilerstrasse,111g,4123 Allschwil,2762,BL,real,15.11.2024,2607970.177,1265296.46
101864657,10027691,245060716,Kirschgartenweg,18a,4419 Lupsingen,2830,BL,real,15.11.2024,2619134.205,1255268.873
101864658,10068311,245060718,Im Rosenrain,3,4123 Allschwil,2762,BL,real,15.11.2024,2607161.989,1267077.379
101864659,10016991,245060719,Streitgasse,7,4102 Binningen,2765,BL,real,15.11.2024,2610084.483,1265552.735
101864660,10016411,245060720,Lebernweg,7,4107 Ettingen,2768,BL,real,15.11.2024,2608279.053,1259155.961
101864661,10069993,245060725,Paradiesreben,15,4203 Grellingen,2786,BL,real,15.11.2024,2611073.579,1254776.285
101864662,10027391,245060726,Grellingerstrasse,52a,4202 Duggingen,2785,BL,real,15.11.2024,2612237.473,1255454.808
101864663,10080807,245060727,Therwilerstrasse,55a,4153 Reinach BL,2773,BL,real,15.11.2024,2610491.292,1260373.692
101864664,10192333,245060729,Bodenacherstrasse,19,4414 Füllinsdorf,2825,BL,real,15.11.2024,2621899.226,1261929.505
101864665,10192333,245060730,Bodenacherstrasse,17,4414 Füllinsdorf,2825,BL,real,15.11.2024,2621902.306,1261917.897
101864666,10192333,245060731,Bodenacherstrasse,15,4414 Füllinsdorf,2825,BL,real,15.11.2024,2621909.88,1261889.538
101864667,10192333,245060732,Bodenacherstrasse,13,4414 Füllinsdorf,2825,BL,real,15.11.2024,2621912.994,1261877.812
101864669,10086365,245060738,Rottmannsbodenstrasse,17a,4102 Binningen,2765,BL,real,15.11.2024,2609861.708,1265460.41
101864670,10108784,245060742,Reuslistrasse,43a,4450 Sissach,2861,BL,real,15.11.2024,2628253.025,1256747.521
101864671,10108784,245060743,Reuslistrasse,43c,4450 Sissach,2861,BL,real,15.11.2024,2628299.607,1256741.533
101864672,10108784,245060744,Reuslistrasse,43e,4450 Sissach,2861,BL,real,15.11.2024,2628345.172,1256735.852
101864673,10108784,245060745,Reuslistrasse,43g,4450 Sissach,2861,BL,real,15.11.2024,2628390.801,1256729.724
101864674,10108784,245060746,Reuslistrasse,43i,4450 Sissach,2861,BL,real,15.11.2024,2628440.022,1256709.822
101864675,10026618,245060747,Langenbaumweg,4,4434 Hölstein,2886,BL,real,15.11.2024,2624782.97,1252030.313
101864676,10179493,245060748,Grienweg,5b,4147 Aesch BL,2761,BL,real,15.11.2024,2611768.315,1258377.539
101864677,10069777,245060749,Erlenstrasse,20a,4410 Liestal,2829,BL,real,15.11.2024,2621301.024,1260473.498
101864678,10144327,245060750,Grenzweg,22,4105 Biel-Benken BL,2764,BL,real,15.11.2024,2607329.445,1261913.322
101864679,10027722,245060753,Rütiweg,2,4433 Ramlinsburg,2832,BL,real,15.11.2024,2624692.28,1255399.417
101864680,10096493,245060754,Hausmattweg,9,4302 Augst BL,2822,BL,real,15.11.2024,2620833.828,1264903.535
101864683,10056276,245060767,Obrechtstrasse,45a,4132 Muttenz,2770,BL,real,15.11.2024,2616162.14,1263847.54
101864684,10118589,245060768,Wolfgarten,5,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2605983.634,1249880.848
101864685,10118589,245060769,Wolfgarten,5a,4246 Wahlen b. Laufen,2792,BL,real,15.11.2024,2605977.644,1249872.555
101864686,10069783,245060770,Mühlemattstrasse,24,4410 Liestal,2829,BL,real,15.11.2024,2621993.86,1259903.237
101864687,10024831,245060771,Eichbergweg,9,4147 Aesch BL,2761,BL,real,15.11.2024,2611971.129,1257071.378
101864688,10027575,245060774,Erlistrasse,5,4402 Frenkendorf,2824,BL,real,15.11.2024,2620530.2,1261689.451
101864690,10024328,245060777,Gartenstrasse,21,4153 Reinach BL,2773,BL,real,15.11.2024,2611382.642,1260559.022
101864691,10160942,245060779,Schloss Wildenstein,40d,4416 Bubendorf,2823,BL,real,15.11.2024,2622682.768,1253365.831
101864693,10023061,245060781,Hauptstrasse,72,4422 Arisdorf,2821,BL,real,15.11.2024,2624593.291,1262213.036
101864694,10026535,245060784,Zelgliweg,19,4456 Tenniken,2863,BL,real,15.11.2024,2628050.91,1254488.415
101864911,10051663,245058458,Erzenbergstrasse,40a,4410 Liestal,2829,BL,real,15.11.2024,2622349.117,1259844.852
