ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100194458,10241014,184929,Oberfeldstrasse,9,6260 Reiden,1140,LU,real,15.11.2024,2640734.24,1232781.336
100194459,10241014,184930,Oberfeldstrasse,10,6260 Reiden,1140,LU,real,15.11.2024,2640710.142,1232836.75
100194460,10241014,184931,Oberfeldstrasse,12,6260 Reiden,1140,LU,real,15.11.2024,2640706.917,1232814.363
100194461,10020456,184933,Gässlistrasse,8,6260 Reiden,1140,LU,real,15.11.2024,2640586.599,1232912.73
100194462,10020456,184934,Gässlistrasse,9,6260 Reiden,1140,LU,real,15.11.2024,2640590.856,1232940.842
100194463,10020456,184935,Gässlistrasse,10,6260 Reiden,1140,LU,real,15.11.2024,2640590.598,1232873.912
100194464,10020456,184936,Gässlistrasse,11,6260 Reiden,1140,LU,real,15.11.2024,2640619.94,1232944.563
100194465,10020456,184937,Gässlistrasse,12,6260 Reiden,1140,LU,real,15.11.2024,2640660.198,1232920.57
100194466,10020456,184938,Gässlistrasse,13,6260 Reiden,1140,LU,real,15.11.2024,2640596.466,1232975.823
100194468,10020456,184940,Gässlistrasse,16,6260 Reiden,1140,LU,real,15.11.2024,2640701.183,1232929.034
100194469,10020456,184941,Gässlistrasse,17,6260 Reiden,1140,LU,real,15.11.2024,2640636.6,1232948.972
100194470,10020456,184942,Gässlistrasse,18,6260 Reiden,1140,LU,real,15.11.2024,2640729.395,1232924.331
100194471,10020456,184943,Gässlistrasse,19,6260 Reiden,1140,LU,real,15.11.2024,2640665.227,1232946.394
100194472,10087728,184944,Oberdorfstrasse,14,6260 Reiden,1140,LU,real,15.11.2024,2640552.954,1233030.205
100194473,10087728,184945,Oberdorfstrasse,18,6260 Reiden,1140,LU,real,15.11.2024,2640579.45,1233030.809
100194474,10087728,184946,Oberdorfstrasse,20,6260 Reiden,1140,LU,real,15.11.2024,2640634.825,1233056.719
100194475,10113853,187085,Hugenhof,2,6130 Willisau,1151,LU,real,15.11.2024,2644708.487,1218409.579
100194476,10191526,187086,Ostergau-Sonnfeld,,6130 Willisau,1151,LU,real,15.11.2024,2644998.275,1218412.045
100194477,10019079,187087,Ostergau-Grund,2,6130 Willisau,1151,LU,real,15.11.2024,2644095.341,1218021.387
100194478,10188477,187089,Ostergau-Hinterwald,1,6130 Willisau,1151,LU,real,15.11.2024,2644249.765,1217974.398
100194479,10052618,187090,Sonneck,,6130 Willisau,1151,LU,real,15.11.2024,2644294.006,1217924.597
100194480,10131224,187091,Schwanderweid,1,6130 Willisau,1151,LU,real,15.11.2024,2644359.969,1217695.24
100194481,10131224,187092,Schwanderweid,2,6130 Willisau,1151,LU,real,15.11.2024,2644364.557,1217649.905
100194482,10061780,187093,Eiholz,1,6130 Willisau,1151,LU,real,15.11.2024,2644544.749,1216859.559
100194483,10061780,187094,Eiholz,2,6130 Willisau,1151,LU,real,15.11.2024,2644552.967,1216825.851
100194484,10061780,187095,Eiholz,3,6130 Willisau,1151,LU,real,15.11.2024,2644475.628,1216942.616
100194485,10105755,187096,Birren,,6122 Menznau,1151,LU,real,15.11.2024,2644531.597,1216645.427
100194486,10164179,187097,Schwand-Egg,1.1,6130 Willisau,1151,LU,real,15.11.2024,2644735.372,1217073.805
100194487,10125390,187098,Brüschweid,,6130 Willisau,1151,LU,real,15.11.2024,2644401.904,1217409.099
100194488,10019737,187099,Oberschwand,,6130 Willisau,1151,LU,real,15.11.2024,2644609.408,1217336.231
100194489,10062088,187100,Schwand,2,6130 Willisau,1151,LU,real,15.11.2024,2644767.112,1217459.36
100194491,10062089,187102,Schwändeli,,6130 Willisau,1151,LU,real,15.11.2024,2644629.164,1217306.9
100194492,10088076,187103,Unter-Schwand,1,6130 Willisau,1151,LU,real,15.11.2024,2644836.158,1217237.038
100194493,10088076,187104,Unter-Schwand,2,6130 Willisau,1151,LU,real,15.11.2024,2644855.763,1217243.963
100194494,10108634,187105,Grosswaldmatt,,6130 Willisau,1151,LU,real,15.11.2024,2644259.49,1217588.527
100194495,10019723,187106,Kessenthal,1,6130 Willisau,1151,LU,real,15.11.2024,2644999.209,1217292.084
100194496,10019723,187107,Kessenthal,2,6130 Willisau,1151,LU,real,15.11.2024,2644977.644,1217268.737
100194497,10090802,187108,Wilmenhaus,,6130 Willisau,1151,LU,real,15.11.2024,2643984.571,1218351.426
100194498,10058239,187111,Unter-Güggeli,,6130 Willisau,1151,LU,real,15.11.2024,2644252.521,1218524.107
100194499,10061779,187112,Büchlerhaus,,6130 Willisau,1151,LU,real,15.11.2024,2644233.602,1218340.424
100194500,10019740,187114,Ostergau-Schattfeld,,6130 Willisau,1151,LU,real,15.11.2024,2644564.862,1217877.159
100194501,10074927,187115,Ostergau-Schulhaus,,6130 Willisau,1151,LU,real,15.11.2024,2644002.345,1218309.823
100194502,10052611,187116,Ober-Güggeli,,6130 Willisau,1151,LU,real,15.11.2024,2644367.917,1218556.316
100194504,10108633,187118,Aeschhof,1,6130 Willisau,1151,LU,real,15.11.2024,2645026.147,1218636.262
100194505,10052603,187119,Ausser-Wellberg,1,6130 Willisau,1151,LU,real,15.11.2024,2644406.524,1218839.138
