ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240223,10031288,490283,Waldeggstrasse,33,9100 Herisau,3001,AR,real,12.12.2024,2740236.25,1250903.652
100240224,10031288,490285,Waldeggstrasse,37,9100 Herisau,3001,AR,real,15.11.2024,2740187.436,1250876.075
100240225,10031288,490287,Waldeggstrasse,41,9100 Herisau,3001,AR,real,15.11.2024,2740139.249,1250844.831
100240226,10031288,490288,Waldeggstrasse,42,9100 Herisau,3001,AR,real,15.11.2024,2740090.837,1250864.737
100240227,10031288,490289,Waldeggstrasse,45,9100 Herisau,3001,AR,real,15.11.2024,2740092.198,1250830.32
100240228,10031288,490291,Waldeggstrasse,2,9100 Herisau,3001,AR,real,15.11.2024,2740101.266,1250751.26
100240229,10031288,490292,Waldeggstrasse,3,9100 Herisau,3001,AR,real,15.11.2024,2740112.969,1250755.106
100240230,10031288,490294,Waldeggstrasse,5,9100 Herisau,3001,AR,real,15.11.2024,2740137.133,1250741.096
100240231,10031279,490296,Sturzeneggstrasse,6,9100 Herisau,3001,AR,real,15.11.2024,2740313.887,1250690.722
100240232,10031279,490297,Sturzeneggstrasse,2,9100 Herisau,3001,AR,real,15.11.2024,2740277.042,1250691.952
100240233,10073151,490298,Walke,2,9100 Herisau,3001,AR,real,15.11.2024,2740157.768,1250640.894
100240234,10073151,490299,Walke,3,9100 Herisau,3001,AR,real,15.11.2024,2740151.841,1250646.02
100240235,10073151,490300,Walke,4,9100 Herisau,3001,AR,real,15.11.2024,2740147.911,1250652.323
100240236,10073151,490301,Walke,5,9100 Herisau,3001,AR,real,15.11.2024,2740181.309,1250645.123
100240237,10073151,490303,Walke,7,9100 Herisau,3001,AR,real,15.11.2024,2740206.594,1250650.346
100240238,10073151,490304,Walke,8,9100 Herisau,3001,AR,real,15.11.2024,2740202.497,1250656.548
100240239,10073151,490305,Walke,9,9100 Herisau,3001,AR,real,15.11.2024,2740232.269,1250655.86
100240240,10091420,492239,Gossauerstrasse,24,9100 Herisau,3001,AR,real,15.11.2024,2738800.198,1250086.535
100240242,10113224,492242,Bahnhofstrasse,9,9100 Herisau,3001,AR,real,15.11.2024,2738891.104,1250079.119
100240243,10073118,492247,Alte Bahnhofstrasse,3,9100 Herisau,3001,AR,real,15.11.2024,2738787.217,1250113.549
100240244,10073146,492248,Spittel,1,9100 Herisau,3001,AR,real,15.11.2024,2738756.704,1250155.679
100240245,10073146,492250,Spittel,5,9100 Herisau,3001,AR,real,15.11.2024,2738769.704,1250163.679
100240246,10073146,492252,Spittel,7,9100 Herisau,3001,AR,real,15.11.2024,2738777.703,1250167.679
100240247,10073146,492254,Spittel,11,9100 Herisau,3001,AR,real,15.11.2024,2738789.703,1250177.679
100240248,10117917,492256,Melonenstrasse,2,9100 Herisau,3001,AR,real,15.11.2024,2738794.714,1250535.861
