ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100241373,10024820,461192,Aeussere Baselstrasse,320,4125 Riehen,2703,BS,real,True,15.11.2024,2614353,1269175
100241374,10024820,461193,Aeussere Baselstrasse,322,4125 Riehen,2703,BS,real,True,15.11.2024,2614343,1269172
100241375,10024820,461194,Aeussere Baselstrasse,324,4125 Riehen,2703,BS,real,True,15.11.2024,2614331,1269167
100241376,10024820,461195,Aeussere Baselstrasse,326,4125 Riehen,2703,BS,real,True,15.11.2024,2614332,1269207
100241377,10046206,461196,Spittelmattweg,31,4125 Riehen,2703,BS,real,True,15.11.2024,2613933,1269336
100241378,10104862,461197,In den Habermatten,1,4125 Riehen,2703,BS,real,True,15.11.2024,2614381,1269191
100241379,10104862,461198,In den Habermatten,3,4125 Riehen,2703,BS,real,True,15.11.2024,2614380,1269195
100241380,10104862,461199,In den Habermatten,5,4125 Riehen,2703,BS,real,True,15.11.2024,2614378,1269199
100241381,10104862,461200,In den Habermatten,7,4125 Riehen,2703,BS,real,True,15.11.2024,2614376,1269203
100241382,10104862,461201,In den Habermatten,9,4125 Riehen,2703,BS,real,True,15.11.2024,2614375,1269207
100241383,10104862,461202,In den Habermatten,11,4125 Riehen,2703,BS,real,True,15.11.2024,2614373,1269211
100241384,10104862,461203,In den Habermatten,15,4125 Riehen,2703,BS,real,True,15.11.2024,2614372,1269215
100241385,10104862,461204,In den Habermatten,17,4125 Riehen,2703,BS,real,True,15.11.2024,2614370,1269220
100241386,10104862,461205,In den Habermatten,19,4125 Riehen,2703,BS,real,True,15.11.2024,2614366,1269226
100241387,10104862,461206,In den Habermatten,21,4125 Riehen,2703,BS,real,True,15.11.2024,2614363,1269233
100241388,10104862,461207,In den Habermatten,25,4125 Riehen,2703,BS,real,True,15.11.2024,2614434,1269212
100241389,10104862,461208,In den Habermatten,27,4125 Riehen,2703,BS,real,True,15.11.2024,2614432,1269217
100241390,10104862,461209,In den Habermatten,29,4125 Riehen,2703,BS,real,True,15.11.2024,2614430,1269222
100241391,10104862,461210,In den Habermatten,31,4125 Riehen,2703,BS,real,True,15.11.2024,2614429,1269226
100241392,10104862,461211,In den Habermatten,33,4125 Riehen,2703,BS,real,True,15.11.2024,2614427,1269231
100241393,10104862,461212,In den Habermatten,35,4125 Riehen,2703,BS,real,True,15.11.2024,2614425,1269235
100241394,10104862,461213,In den Habermatten,37,4125 Riehen,2703,BS,real,True,15.11.2024,2614423,1269240
100241395,10104862,461214,In den Habermatten,39,4125 Riehen,2703,BS,real,True,15.11.2024,2614419,1269244
100241396,10104862,461215,In den Habermatten,41,4125 Riehen,2703,BS,real,True,15.11.2024,2614417,1269249
100241397,10104862,461216,In den Habermatten,43,4125 Riehen,2703,BS,real,True,15.11.2024,2614415,1269253
100241427,10026580,461603,In den Neumatten,43,4125 Riehen,2703,BS,real,True,15.11.2024,2614681,1269100
100241428,10026580,461604,In den Neumatten,47,4125 Riehen,2703,BS,real,True,15.11.2024,2614670,1269067
100241429,10026580,461605,In den Neumatten,49,4125 Riehen,2703,BS,real,True,15.11.2024,2614665,1269054
100241430,10026580,461606,In den Neumatten,51,4125 Riehen,2703,BS,real,True,15.11.2024,2614660,1269038
100241431,10026580,461607,In den Neumatten,53,4125 Riehen,2703,BS,real,True,15.11.2024,2614651,1269017
100241432,10026580,461608,In den Neumatten,55,4125 Riehen,2703,BS,real,True,15.11.2024,2614644,1269004
100241433,10026580,461609,In den Neumatten,57,4125 Riehen,2703,BS,real,True,15.11.2024,2614629,1268981
100241434,10026580,461610,In den Neumatten,59,4125 Riehen,2703,BS,real,True,15.11.2024,2614619,1268968
100241435,10026580,461611,In den Neumatten,2,4125 Riehen,2703,BS,real,True,15.11.2024,2614693,1269306
