ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101369566,10155060,243052172,Fabrikstrasse,2.204,4056 Basel,2701,BS,real,23.07.2024,2610598.659,1269062.592
101369567,10087588,243052173,Gottfried Keller-Strasse,8.1,4054 Basel,2701,BS,real,23.07.2024,2609645.275,1267125.478
101369569,10063848,243052193,Westquaistrasse,40,4057 Basel,2701,BS,real,15.11.2024,2611269.984,1270546.969
101369570,10155187,243052198,Peter Merian-Weg,10,4052 Basel,2701,BS,real,15.11.2024,2611919.24,1266077.69
101369571,10155187,243052199,Peter Merian-Weg,12,4052 Basel,2701,BS,real,15.11.2024,2611892.22,1266090.94
101369573,10026767,440067,Rheinsprung,24,4051 Basel,2701,BS,real,15.11.2024,2611405.612,1267492.587
101369574,10025931,440077,Martinskirchplatz,16,4051 Basel,2701,BS,real,15.11.2024,2611272.148,1267607.742
101369575,10190076,440083,Glockengasse,5,4051 Basel,2701,BS,real,15.11.2024,2611187.342,1267472.166
101369576,10104857,440084,Marktplatz,30a,4001 Basel,2701,BS,real,15.11.2024,2611190.072,1267523.355
101369578,10088587,440084,Schneidergasse,3,4051 Basel,2701,BS,real,15.11.2024,2611157.323,1267530.139
101369579,10063517,440086,Freie Strasse,5,4001 Basel,2701,BS,real,15.11.2024,2611289.047,1267442.618
101369580,10025949,440089,Schlüsselberg,1,4051 Basel,2701,BS,real,15.11.2024,2611356.412,1267404.42
101369615,10087623,243052474,Grenzacherstrasse,183.62,4058 Basel,2701,BS,real,23.07.2024,2612702.94,1267825.197
101369616,10087623,243052475,Grenzacherstrasse,183.64,4058 Basel,2701,BS,real,23.07.2024,2612741.455,1267833.857
101369617,10087623,243052476,Grenzacherstrasse,183.72,4058 Basel,2701,BS,real,23.07.2024,2612779.804,1267842.584
101369618,10087623,243052477,Grenzacherstrasse,183.73,4058 Basel,2701,BS,real,23.07.2024,2612818.818,1267851.416
101369619,10045932,243052480,Maienbühlsträsschen,31.1,4125 Riehen,2703,BS,real,23.07.2024,2617743.724,1271080.359
101369620,10045932,243052481,Maienbühlsträsschen,31.2,4125 Riehen,2703,BS,real,23.07.2024,2617712.96,1271065.24
101369621,10045932,243052482,Maienbühlsträsschen,31.3,4125 Riehen,2703,BS,real,10.09.2025,2617774.055,1271073.975
101369622,10026785,243052486,Lehenmattstrasse,252.1,4052 Basel,2701,BS,real,23.07.2024,2613679.438,1266365.814
101369623,10026785,243052487,Lehenmattstrasse,252.2,4052 Basel,2701,BS,real,23.07.2024,2613659.123,1266365.021
101369624,10026785,243052488,Lehenmattstrasse,252.3,4052 Basel,2701,BS,real,23.07.2024,2613638.779,1266364.367
101369625,10026785,243052489,Lehenmattstrasse,252.4,4052 Basel,2701,BS,real,23.07.2024,2613621.234,1266363.813
101369626,10175160,243052492,St. Johanns-Ring,20.1,4056 Basel,2701,BS,real,23.07.2024,2610582.018,1268363.522
101369627,10026788,243052498,Nasenweg,13,4052 Basel,2701,BS,real,15.11.2024,2613495.013,1266904.865
101369628,10088565,243052500,Elsässerstrasse,231.1,4056 Basel,2701,BS,real,23.07.2024,2610069.03,1269366.47
101369629,10087380,243052502,Kilchgrundstrasse,55a,4125 Riehen,2703,BS,real,15.11.2024,2615324.161,1269615.964
101369630,10120300,243052503,Centralbahnstrasse,4,4051 Basel,2701,BS,real,15.11.2024,2611220.834,1266407.238
101369631,10025342,440092,Fahnengässlein,3,4001 Basel,2701,BS,real,15.11.2024,2611405.259,1267327.466
101369632,10063517,440097,Freie Strasse,95,4051 Basel,2701,BS,real,15.11.2024,2611501.256,1267142.453
101369634,10110167,243052507,Hüningerstrasse,101.361,4056 Basel,2701,BS,real,23.07.2024,2610371.972,1269423.137
101369636,10026591,243052510,Obere Wenkenhofstrasse,25,4125 Riehen,2703,BS,real,15.11.2024,2615861.614,1269375.927
101369639,10155060,243052528,Fabrikstrasse,2.440,4056 Basel,2701,BS,real,23.07.2024,2610784.873,1269149.928
101369640,10186623,243052529,Talmattstrasse,89,4126 Bettingen,2702,BS,real,15.11.2024,2616871.608,1268814.079
101369641,10128630,243052532,Güterstrasse,86b,4053 Basel,2701,BS,real,15.11.2024,2610983.873,1266140.55
101369642,10088564,243052533,Dornacherstrasse,192.1,4053 Basel,2701,BS,real,23.07.2024,2611659.416,1265606.916
101369643,10025941,440107,Pfluggässlein,1,4001 Basel,2701,BS,real,15.11.2024,2611362.098,1267267.753
101369644,10025626,440110,Barfüssergasse,4,4051 Basel,2701,BS,real,15.11.2024,2611481.813,1267113.763
101369645,10181179,440112,Rüdengasse,3,4001 Basel,2701,BS,real,15.11.2024,2611315.125,1267344.365
101369646,10025941,440115,Pfluggässlein,14,4001 Basel,2701,BS,real,15.11.2024,2611333.387,1267268.105
101369774,10155060,243052577,Fabrikstrasse,2.42,4056 Basel,2701,BS,real,23.07.2024,2610829.709,1269253.429
101369780,10087617,243052593,Neuhausstrasse,100.902,4057 Basel,2701,BS,real,23.07.2024,2612035.104,1270135.244
101369784,10087617,243052597,Neuhausstrasse,100.956,4057 Basel,2701,BS,real,23.07.2024,2612037.361,1270043.717
101369785,10087617,243052598,Neuhausstrasse,100.973,4057 Basel,2701,BS,real,23.07.2024,2611956.514,1270038.368
101369786,10087612,243052599,Badenstrasse,40,4057 Basel,2701,BS,real,15.11.2024,2612004.749,1269984.681
101369787,10025624,243052600,Allschwilerstrasse,9,4055 Basel,2701,BS,real,15.11.2024,2610244.703,1267234.383
101369788,10025632,243052601,Colmarerstrasse,61,4055 Basel,2701,BS,real,15.11.2024,2609965.436,1267648.972
101369791,10025930,243052607,Malzgasse,18a,4052 Basel,2701,BS,real,15.11.2024,2611924.716,1266974.286
