ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101032769,10107888,1531188,Route de Plancy-l'Abbaye,6,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567678.784,1181582.825
101032770,10023284,1531189,Route de Fribourg,38,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567702.624,1181671.453
101032772,10023284,1531192,Route de Fribourg,16,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567612.134,1181669.955
101032774,10023284,1531193,Route de Fribourg,15,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567582.681,1181682.237
101032775,10023284,1531195,Route de Fribourg,4,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567561.545,1181637.005
101032776,10069665,1531197,Au Village,9,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567599.738,1181586.525
101032777,10069665,1531198,Au Village,7,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567610.238,1181568.337
101032778,10069665,1531199,Au Village,3,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567632.663,1181609.325
101032779,10069665,1531200,Au Village,22,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567575.325,1181513.531
101032780,10023284,1531201,Route de Fribourg,1,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567527.641,1181660.321
101032781,10190517,1531202,Route de Payerne,6,1746 Prez-vers-Noréaz,2237,FR,real,23.07.2024,2567476,1181661
101032782,10190517,1531203,Route de Payerne,9,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567430.905,1181621.188
101032783,10190517,1531204,Route de Payerne,21,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567287.709,1181586.176
101032784,10190517,1531206,Route de Payerne,20,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567291.175,1181623.33
101032785,10051712,1531207,En Sala,12,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567081.906,1181519.254
101032786,10190517,1531208,Route de Payerne,40,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2566852.72,1181794.84
101032787,10190517,1531209,Route de Payerne,71,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2566386.642,1181674.365
101032788,10114928,1531211,La Grand-Fin,2,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2566154.121,1181568.178
101032789,10024338,1527424,Chemin des Rosiers,2,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577191.145,1184845.985
101032790,10024338,1527425,Chemin des Rosiers,4,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577164.372,1184850.352
101032791,10024338,1527426,Chemin des Rosiers,6,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577130.339,1184863.312
101032792,10024338,1527427,Chemin des Rosiers,8,1763 Granges-Paccot,2198,FR,real,21.11.2025,2577096.17,1184890.451
101032793,10024611,1527428,Route de Chamblioux,33,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577220.599,1184840.541
101032794,10024611,1527429,Route de Chamblioux,35,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577212.19,1184860.459
101032795,10024611,1527430,Route de Chamblioux,37a,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577160.051,1184877.033
101032796,10024611,1527431,Route de Chamblioux,39a,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577197.621,1184885.923
101032797,10024611,1527432,Route de Chamblioux,41,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577168.272,1184930.772
101032798,10024338,1527433,Chemin des Rosiers,1,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577217.393,1184820.039
101032799,10024338,1527434,Chemin des Rosiers,3,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577189.66,1184825.142
101032800,10024337,1527435,Chemin des Bouleaux,1,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577182.49,1184809.798
101032801,10024337,1527436,Chemin des Bouleaux,3,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577181.69,1184782.852
101032802,10024337,1527437,Chemin des Bouleaux,4,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577158.084,1184765.056
101032803,10024611,1527438,Route de Chamblioux,13,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577168.25,1184617.641
101032804,10024611,1527439,Route de Chamblioux,15,1763 Granges-Paccot,2198,FR,real,15.11.2024,2577160.193,1184643.035
101032806,10023285,1531231,Route des Combes,22,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567399.657,1181348.697
101032807,10023285,1531232,Route des Combes,31,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567432.592,1181266.596
101032808,10023285,1531233,Route des Combes,32,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567371.323,1181234.859
101032809,10023285,1531234,Route des Combes,70,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567314.616,1180925.778
101032810,10023283,1531236,Route de Corserey,10,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567456.319,1181590.017
101032811,10023283,1531238,Route de Corserey,29,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567346.101,1181435.84
101032812,10023283,1531241,Route de Corserey,30,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567266.203,1181404.696
101032813,10023282,1531243,Les Riaux,8,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567188.167,1181304.419
101032814,10023282,1531244,Les Riaux,10,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567151.602,1181285.812
101032815,10023282,1531245,Les Riaux,14,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567118.701,1181275.911
101032816,10023282,1531246,Les Riaux,16,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567087.246,1181256.189
101032817,10023282,1531247,Les Riaux,18,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567055.052,1181247.168
101032818,10023282,1531248,Les Riaux,22,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567024.439,1181222.221
101032819,10023282,1531249,Les Riaux,19,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567074.865,1181220.375
101032820,10023282,1531251,Les Riaux,11,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567143.685,1181256.061
101032821,10023283,1531252,Route de Corserey,45,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567261.044,1181294.222
101032822,10023283,1531253,Route de Corserey,49,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567259.184,1181257.011
101032824,10023283,1531255,Route de Corserey,54,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567194.894,1181206.578
101032825,10023283,1531256,Route de Corserey,60,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567139.113,1181188.114
101032826,10023283,1531257,Route de Corserey,61,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567202.709,1181109.46
101032827,10023283,1531260,Route de Corserey,68,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567049.633,1181162.302
101032828,10023283,1531261,Route de Corserey,74,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2567023.375,1181136.246
101032829,10080772,1531264,Buissons-des-Clous,28,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2566925.237,1180581.373
101032830,10080772,1531265,Buissons-des-Clous,40,1746 Prez-vers-Noréaz,2237,FR,real,15.11.2024,2566851.894,1180457.075
101032889,10098169,1529685,Route de la Fenetta,8,1753 Matran,2208,FR,real,15.11.2024,2573282.381,1181652.336
101032890,10098169,1529686,Route de la Fenetta,19,1753 Matran,2208,FR,real,15.11.2024,2573205.527,1181592.963
101032891,10098169,1529687,Route de la Fenetta,17,1753 Matran,2208,FR,real,15.11.2024,2573230.86,1181605.032
101032892,10098169,1529688,Route de la Fenetta,5,1753 Matran,2208,FR,real,15.11.2024,2573387.349,1181620.458
101032893,10098169,1529689,Route de la Fenetta,6,1753 Matran,2208,FR,real,15.11.2024,2573318.653,1181654.61
101032894,10098169,1529690,Route de la Fenetta,15,1753 Matran,2208,FR,real,15.11.2024,2573262.936,1181606.925
101032895,10098169,1529691,Route de la Fenetta,14,1753 Matran,2208,FR,real,15.11.2024,2573192.693,1181639.245
101032896,10098169,1529692,Route de la Fenetta,11,1753 Matran,2208,FR,real,15.11.2024,2573317.513,1181615.991
101032897,10098169,1529693,Route de la Fenetta,4,1753 Matran,2208,FR,real,15.11.2024,2573350.954,1181656.44
101032898,10052122,1529694,Chemin de la Grand-Fin,1,1753 Matran,2208,FR,real,15.11.2024,2572982.746,1181445.928
101032899,10052122,1529695,Chemin de la Grand-Fin,3,1753 Matran,2208,FR,real,15.11.2024,2572916.875,1181444.941
101032900,10072925,1529696,Chemin de la Cornache,1,1753 Matran,2208,FR,real,15.11.2024,2573158.693,1181374.377
101032902,10072928,1529698,Route de la Bagne,4,1753 Matran,2208,FR,real,15.11.2024,2573501.58,1181300.932
101032903,10121482,1529699,Route du Bois,1,1753 Matran,2208,FR,real,15.11.2024,2573271.041,1181113.212
