ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
102840978,10186081,191905253,Büelbrunnen,1.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685578,1220694
102840980,10094835,191905255,Weidmatt,8.3,6314 Unterägeri,1709,ZG,existing,False,22.10.2023,2686386,1217947
102840981,10094835,191905256,Weidmatt,8.2,6314 Unterägeri,1709,ZG,existing,False,22.10.2023,2686393,1217950
102840982,10093749,191905257,Rigistrasse,31.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685386,1221879
102840983,10093751,191905258,Seehofstrasse,12.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687386,1221200
102840985,10093751,191905260,Seehofstrasse,8.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687391,1221194
102840987,10093751,191905262,Seehofstrasse,8.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687328,1221124
102840989,10189552,191905264,Büttenen,1.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685030,1221693
102840990,10189552,191905265,Büttenen,1.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684846,1221564
102840992,10189552,191905267,Büttenen,1.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685047,1221777
102840993,10189552,191905268,Büttenen,2.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684678,1221458
102840995,10189552,191905270,Büttenen,2.4,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684626,1221466
102840996,10189552,191905271,Büttenen,2.5,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684575,1221619
102840997,10189552,191905291,Büttenen,2.6,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684550,1221575
102840999,10189552,191905293,Büttenen,2.7,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684530,1221575
102841000,10189552,191905294,Büttenen,2.8,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684568,1221193
102841001,10189552,191905295,Büttenen,2.9,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684707,1221107
102841002,10189552,191905296,Büttenen,4.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685114,1221513
102841003,10189552,191905297,Büttenen,4.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685004,1221356
102841004,10189552,191905298,Büttenen,4.4,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685192,1221280
102841005,10189552,191905299,Büttenen,4.5,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685325,1221535
102841006,10189552,191905300,Büttenen,4.6,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2684966,1221276
102841011,10189552,191905305,Büttenen,4.7,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685423,1221374
102841013,10189552,191905307,Büttenen,4.8,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685357,1221243
102841018,10094838,191905312,Wisstanneggen,3.8,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685046,1222400
102841019,10017223,191905313,Mülischwändi,2.1,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685411,1222305
102841020,10017223,191905314,Mülischwändi,2.2,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685402,1222320
102841021,10155468,191905315,Gewerbestrasse,11,6340 Baar,1701,ZG,existing,True,22.10.2023,2682164,1228725
102841022,10155468,191905316,Gewerbestrasse,11.1,6340 Baar,1701,ZG,existing,True,22.10.2023,2682041,1228615
102841023,10094838,191905317,Wisstanneggen,2.1,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685302,1222680
102841025,10094838,191905319,Wisstanneggen,3.1,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685231,1222677
102841027,10094838,191905321,Wisstanneggen,3.5,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685256,1222725
102841029,10094838,191905323,Wisstanneggen,3.6,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685105,1222637
102841032,10017222,191905326,Zugerstrasse,120.5,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685564,1222252
102841033,10017222,191905327,Zugerstrasse,124.4,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685572,1222351
102841034,10017222,191905328,Zugerstrasse,124.5,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685572,1222345
102841035,10017222,191905329,Zugerstrasse,124.6,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685571,1222341
102841039,10017222,191905333,Zugerstrasse,146.1,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685457,1222523
102841044,10017222,191905338,Zugerstrasse,173.2,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685339,1222678
102841047,10017222,191905341,Zugerstrasse,181.1,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685297,1222852
102841049,10017222,191905343,Zugerstrasse,181.2,6314 Neuägeri,1709,ZG,existing,True,22.10.2023,2685298,1222862
102841053,10021471,191905347,Hinterwiden,1.1,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687688,1222428
102841054,10021471,191905348,Hinterwiden,1.2,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687721,1222407
102841055,10021471,191905349,Hinterwiden,1.3,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687747,1222405
102841056,10021471,191905350,Hinterwiden,1.4,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687695,1222468
102841057,10021471,191905351,Hinterwiden,2.1,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687457,1222567
102841058,10021471,191905352,Hinterwiden,2.2,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687438,1222601
102841059,10021471,191905353,Hinterwiden,2.3,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687429,1222578
102841060,10021471,191905354,Hinterwiden,3.1,6315 Oberägeri,1709,ZG,existing,True,22.10.2023,2687425,1222557
102841062,10113580,191905355,Acherweg,1.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686857,1221590
102841063,10113580,191905356,Acherweg,1.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686857,1221586
102841068,10113580,191905360,Acherweg,2.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686859,1221625
102841070,10024015,191905362,Ahoren,2.3,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2685892,1219764
102841073,10091895,191905365,Oberdorfstrasse,7,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686841,1221437
102841075,10113584,191905367,Seestrasse,82,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687778,1221327
102841076,10189551,191905368,Alte Landstrasse,111.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686839,1221452
102841079,10189551,191905371,Alte Landstrasse,121.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686557,1221469
102841081,10189551,191905373,Alte Landstrasse,134.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686441,1221537
102841083,10189551,191905375,Alte Landstrasse,143.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686305,1221544
102841086,10189551,191905378,Alte Landstrasse,144.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686370,1221614
102841129,10189551,191905421,Alte Landstrasse,154a.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686220,1221625
102841133,10189551,191905425,Alte Landstrasse,155.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686132,1221611
102841135,10189551,191905427,Alte Landstrasse,155.2,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2686143,1221609
102841139,10189551,191905431,Alte Landstrasse,17.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687710,1221389
102841142,10113584,191905434,Seestrasse,80,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687679,1221339
102841148,10189551,191905440,Alte Landstrasse,21.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687665,1221402
102841151,10189551,191905443,Alte Landstrasse,31.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687588,1221445
102841155,10189551,191905447,Alte Landstrasse,34.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687621,1221468
102841158,10189551,191905450,Alte Landstrasse,42.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687579,1221515
102841160,10189551,191905452,Alte Landstrasse,44.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687539,1221523
102841162,10189551,191905454,Alte Landstrasse,54.1,6314 Unterägeri,1709,ZG,existing,True,22.10.2023,2687432,1221509
